kraj,dni,wariant,nazwa,cena_pln,ocena_booking,opinie_booking,status_prania,pralka_potwierdzona,pralka_tylko_opinia,usluga_prania,kuchnia,prywatna_lazienka,beachfront,sea_view,parking,plaza_booking,ocena_wyboru_1_10,link
Albania,11,A — super: plaża / ocena / okolica,Esmeralda Apartaments,2100.00,9.1,99,Pralka w pokoju/obiektu potwierdzona; usługa prania niepotwierdzona,True,False,False,True,True,True,True,True,The nearest beach is 650 ft from Esmeralda Apartaments.,10.0,https://www.booking.com/hotel/al/esmeralda-apartments.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN
Albania,14,A — super: plaża / ocena / okolica,Esmeralda Apartaments,2672.00,9.1,99,Pralka w pokoju/obiektu potwierdzona; usługa prania niepotwierdzona,True,False,False,True,True,True,True,True,The nearest beach is 650 ft from Esmeralda Apartaments.,10.0,https://www.booking.com/hotel/al/esmeralda-apartments.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN
Albania,8,A — super: plaża / ocena / okolica,Andra Apartment,1527.00,8.6,7,Pralnia i pralka potwierdzone w udogodnieniach obiektu,True,False,True,True,True,True,True,True,The nearest beach is 150 ft from Andra Apartment.,7.8,https://www.booking.com/hotel/al/ambra-apartment.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN
Albania,11,A — super: plaża / ocena / okolica,Andra Apartment,2100.00,8.6,7,Pralnia i pralka potwierdzone w udogodnieniach obiektu,True,False,True,True,True,True,True,True,The nearest beach is 150 ft from Andra Apartment.,7.8,https://www.booking.com/hotel/al/ambra-apartment.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN
Albania,14,A — super: plaża / ocena / okolica,Andra Apartment,2672.00,8.6,7,Pralnia i pralka potwierdzone w udogodnieniach obiektu,True,False,True,True,True,True,True,True,The nearest beach is 150 ft from Andra Apartment.,7.8,https://www.booking.com/hotel/al/ambra-apartment.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN
Albania,8,A — super: plaża / ocena / okolica,Hotel Almar,2009.00,9.9,25,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,True,False,True,"The nearest beach is 2,600 ft from Hotel Almar.",10.0,https://www.booking.com/hotel/al/villa-all-season.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN
Albania,11,A — super: plaża / ocena / okolica,Hotel Almar,2762.00,9.9,25,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,True,False,True,"The nearest beach is 2,600 ft from Hotel Almar.",10.0,https://www.booking.com/hotel/al/villa-all-season.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN
Albania,14,A — super: plaża / ocena / okolica,Hotel Almar,3515.00,9.9,25,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,True,False,True,"The nearest beach is 2,600 ft from Hotel Almar.",10.0,https://www.booking.com/hotel/al/villa-all-season.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN
Albania,8,A — super: plaża / ocena / okolica,Vila Era Beach,3481.00,9.2,896,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,True,True,True,The nearest beach is 150 ft from Vila Era Beach.,9.8,https://www.booking.com/hotel/al/vila-era-beach.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN
Albania,11,A — super: plaża / ocena / okolica,Vila Era Beach,4787.00,9.2,896,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,True,True,True,The nearest beach is 150 ft from Vila Era Beach.,9.8,https://www.booking.com/hotel/al/vila-era-beach.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN
Albania,14,A — super: plaża / ocena / okolica,Vila Era Beach,6093.00,9.2,896,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,True,True,True,The nearest beach is 150 ft from Vila Era Beach.,9.8,https://www.booking.com/hotel/al/vila-era-beach.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN
Albania,8,A — super: plaża / ocena / okolica,Hotel Aloha,3092.00,8.6,949,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,True,True,True,The nearest beach is 150 ft from Hotel Aloha.,9.3,https://www.booking.com/hotel/al/aloha-sarande.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN
Albania,11,A — super: plaża / ocena / okolica,Hotel Aloha,4237.00,8.6,949,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,True,True,True,The nearest beach is 150 ft from Hotel Aloha.,9.3,https://www.booking.com/hotel/al/aloha-sarande.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN
Albania,14,A — super: plaża / ocena / okolica,Hotel Aloha,5382.00,8.6,949,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,True,True,True,The nearest beach is 150 ft from Hotel Aloha.,9.3,https://www.booking.com/hotel/al/aloha-sarande.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN
Albania,8,A — super: plaża / ocena / okolica,SOLARA Apartments,951.00,9.8,6,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,True,True,True,The nearest beach is 350 ft from SOLARA Apartments.,7.6,https://www.booking.com/hotel/al/solara-apartments.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN
Albania,11,A — super: plaża / ocena / okolica,SOLARA Apartments,1282.00,9.8,6,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,True,True,True,The nearest beach is 350 ft from SOLARA Apartments.,7.6,https://www.booking.com/hotel/al/solara-apartments.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN
Albania,14,A — super: plaża / ocena / okolica,SOLARA Apartments,1613.00,9.8,6,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,True,True,True,The nearest beach is 350 ft from SOLARA Apartments.,7.6,https://www.booking.com/hotel/al/solara-apartments.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN
Albania,8,A — super: plaża / ocena / okolica,The View Above,978.00,,3,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,True,True,True,"The nearest beach is 2,300 ft from The View Above.",8.0,https://www.booking.com/hotel/al/the-view-above.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN
Albania,11,A — super: plaża / ocena / okolica,The View Above,1345.00,,3,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,True,True,True,"The nearest beach is 2,300 ft from The View Above.",8.0,https://www.booking.com/hotel/al/the-view-above.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN
Albania,14,A — super: plaża / ocena / okolica,The View Above,1712.00,,3,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,True,True,True,"The nearest beach is 2,300 ft from The View Above.",8.0,https://www.booking.com/hotel/al/the-view-above.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN
Albania,8,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Helia Hotel Suites & Penthouses at Santa Bay,2462.00,9.6,30,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,False,True,True,The nearest beach is 350 ft from Helia Hotel Suites & Penthouses at Santa Bay.,10.0,https://www.booking.com/hotel/al/royal-sky-luxury-penthouse.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN
Albania,11,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Helia Hotel Suites & Penthouses at Santa Bay,3321.00,9.6,30,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,False,True,True,The nearest beach is 350 ft from Helia Hotel Suites & Penthouses at Santa Bay.,10.0,https://www.booking.com/hotel/al/royal-sky-luxury-penthouse.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN
Albania,14,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Helia Hotel Suites & Penthouses at Santa Bay,4096.00,9.6,30,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,False,True,True,The nearest beach is 350 ft from Helia Hotel Suites & Penthouses at Santa Bay.,10.0,https://www.booking.com/hotel/al/royal-sky-luxury-penthouse.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN
Albania,8,B — rozsądnie: lokalizacja / opinia / pralka preferowana,SoleLuna Aparthotel,1246.00,8.2,228,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,True,True,True,The nearest beach is 350 ft from SoleLuna Aparthotel.,8.7,https://www.booking.com/hotel/al/albnordic.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN
Albania,11,B — rozsądnie: lokalizacja / opinia / pralka preferowana,SoleLuna Aparthotel,1713.00,8.2,228,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,True,True,True,The nearest beach is 350 ft from SoleLuna Aparthotel.,8.7,https://www.booking.com/hotel/al/albnordic.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN
Albania,14,B — rozsądnie: lokalizacja / opinia / pralka preferowana,SoleLuna Aparthotel,2180.00,8.2,228,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,True,True,True,The nearest beach is 350 ft from SoleLuna Aparthotel.,8.7,https://www.booking.com/hotel/al/albnordic.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN
Albania,8,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Helia Boutique Hotel - Seaside,2458.00,9,63,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,False,True,True,The nearest beach is 150 ft from Helia Boutique Hotel - Seaside.,9.2,https://www.booking.com/hotel/al/helia-penthhouse-suites-and-more.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN
Albania,11,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Helia Boutique Hotel - Seaside,3283.00,9,63,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,False,True,True,The nearest beach is 150 ft from Helia Boutique Hotel - Seaside.,9.2,https://www.booking.com/hotel/al/helia-penthhouse-suites-and-more.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN
Albania,14,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Helia Boutique Hotel - Seaside,4107.00,9,63,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,False,True,True,The nearest beach is 150 ft from Helia Boutique Hotel - Seaside.,9.2,https://www.booking.com/hotel/al/helia-penthhouse-suites-and-more.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN
Albania,8,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Franklin Premium Apart-Hotel,2382.00,9.1,202,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,False,True,True,The nearest beach is 350 ft from Franklin Premium Apart-Hotel.,10.0,https://www.booking.com/hotel/al/franklin-rooms.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN
Albania,11,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Franklin Premium Apart-Hotel,3275.00,9.1,202,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,False,True,True,The nearest beach is 350 ft from Franklin Premium Apart-Hotel.,10.0,https://www.booking.com/hotel/al/franklin-rooms.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN
Albania,14,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Franklin Premium Apart-Hotel,4054.00,9.1,202,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,False,True,True,The nearest beach is 350 ft from Franklin Premium Apart-Hotel.,10.0,https://www.booking.com/hotel/al/franklin-rooms.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN
Albania,8,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Day Lux Superior Apartments,2336.00,9.2,48,Pralka w pokoju/obiektu potwierdzona; usługa prania niepotwierdzona,True,False,False,True,True,False,True,True,The nearest beach is 650 ft from Day Lux Superior Apartments.,10.0,https://www.booking.com/hotel/al/oceanview-luxury-penthouses.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN
Albania,11,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Day Lux Superior Apartments,3149.00,9.2,48,Pralka w pokoju/obiektu potwierdzona; usługa prania niepotwierdzona,True,False,False,True,True,False,True,True,The nearest beach is 650 ft from Day Lux Superior Apartments.,10.0,https://www.booking.com/hotel/al/oceanview-luxury-penthouses.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN
Albania,14,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Day Lux Superior Apartments,3962.00,9.2,48,Pralka w pokoju/obiektu potwierdzona; usługa prania niepotwierdzona,True,False,False,True,True,False,True,True,The nearest beach is 650 ft from Day Lux Superior Apartments.,10.0,https://www.booking.com/hotel/al/oceanview-luxury-penthouses.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN
Albania,8,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Erioni Hotel,1338.00,8.6,411,Pralnia/usługa prania potwierdzona; pralka w opiniach,False,True,True,True,True,False,True,True,The nearest beach is 150 ft from Erioni Hotel.,9.5,https://www.booking.com/hotel/al/piter-beach-apartments.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN
Albania,11,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Erioni Hotel,1840.00,8.6,411,Pralnia/usługa prania potwierdzona; pralka w opiniach,False,True,True,True,True,False,True,True,The nearest beach is 150 ft from Erioni Hotel.,9.5,https://www.booking.com/hotel/al/piter-beach-apartments.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN
Albania,14,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Erioni Hotel,2342.00,8.6,411,Pralnia/usługa prania potwierdzona; pralka w opiniach,False,True,True,True,True,False,True,True,The nearest beach is 150 ft from Erioni Hotel.,9.5,https://www.booking.com/hotel/al/piter-beach-apartments.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN
Albania,8,B — rozsądnie: lokalizacja / opinia / pralka preferowana,The White Donkey Apartment House,1711.00,9.4,44,Pralka w pokoju/obiektu potwierdzona; usługa prania niepotwierdzona,True,False,False,True,True,True,True,True,The nearest beach is 150 ft from The White Donkey Apartment House.,10.0,https://www.booking.com/hotel/al/the-white-donkey.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN
Albania,11,B — rozsądnie: lokalizacja / opinia / pralka preferowana,The White Donkey Apartment House,2355.00,9.4,44,Pralka w pokoju/obiektu potwierdzona; usługa prania niepotwierdzona,True,False,False,True,True,True,True,True,The nearest beach is 150 ft from The White Donkey Apartment House.,10.0,https://www.booking.com/hotel/al/the-white-donkey.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN
Albania,14,B — rozsądnie: lokalizacja / opinia / pralka preferowana,The White Donkey Apartment House,2998.00,9.4,44,Pralka w pokoju/obiektu potwierdzona; usługa prania niepotwierdzona,True,False,False,True,True,True,True,True,The nearest beach is 150 ft from The White Donkey Apartment House.,10.0,https://www.booking.com/hotel/al/the-white-donkey.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN
Albania,8,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Aquamarine Apartments,1615.00,9.2,408,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,True,True,True,The nearest beach is 150 ft from Aquamarine Apartments.,10.0,https://www.booking.com/hotel/al/aquamarine-apartments.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN
Albania,11,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Aquamarine Apartments,2221.00,9.2,408,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,True,True,True,The nearest beach is 150 ft from Aquamarine Apartments.,10.0,https://www.booking.com/hotel/al/aquamarine-apartments.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN
Albania,14,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Aquamarine Apartments,2827.00,9.2,408,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,True,True,True,The nearest beach is 150 ft from Aquamarine Apartments.,10.0,https://www.booking.com/hotel/al/aquamarine-apartments.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN
Albania,8,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Amaris,1082.00,9.5,122,Pralka w pokoju/obiektu potwierdzona; usługa prania niepotwierdzona,True,False,False,True,True,False,True,True,"The nearest beach is 1,000 ft from Amaris.",10.0,https://www.booking.com/hotel/al/amaris.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN
Albania,11,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Amaris,1488.00,9.5,122,Pralka w pokoju/obiektu potwierdzona; usługa prania niepotwierdzona,True,False,False,True,True,False,True,True,"The nearest beach is 1,000 ft from Amaris.",10.0,https://www.booking.com/hotel/al/amaris.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN
Albania,14,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Amaris,1894.00,9.5,122,Pralka w pokoju/obiektu potwierdzona; usługa prania niepotwierdzona,True,False,False,True,True,False,True,True,"The nearest beach is 1,000 ft from Amaris.",10.0,https://www.booking.com/hotel/al/amaris.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN
Albania,8,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Apartments Sadiku with swimming pool & jacuzzi,1357.00,8.9,303,Pralka w pokoju/obiektu potwierdzona; usługa prania niepotwierdzona,True,False,False,True,True,False,True,True,"The nearest beach is 2,600 ft from Apartments Sadiku with swimming pool & jacuzzi.",10.0,https://www.booking.com/hotel/al/vila-sadiku.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN
Albania,11,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Apartments Sadiku with swimming pool & jacuzzi,1866.00,8.9,303,Pralka w pokoju/obiektu potwierdzona; usługa prania niepotwierdzona,True,False,False,True,True,False,True,True,"The nearest beach is 2,600 ft from Apartments Sadiku with swimming pool & jacuzzi.",10.0,https://www.booking.com/hotel/al/vila-sadiku.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN
Albania,14,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Apartments Sadiku with swimming pool & jacuzzi,2375.00,8.9,303,Pralka w pokoju/obiektu potwierdzona; usługa prania niepotwierdzona,True,False,False,True,True,False,True,True,"The nearest beach is 2,600 ft from Apartments Sadiku with swimming pool & jacuzzi.",10.0,https://www.booking.com/hotel/al/vila-sadiku.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN
Albania,8,C — po kosztach: prywatna łazienka i rozsądne warunki,Ideal ApartHotel Saranda,TBD,,0,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,False,False,False,False,False,"The nearest beach is 1,300 ft from Ideal ApartHotel Saranda.",8.8,https://www.booking.com/hotel/al/ideal-saranda.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN
Albania,11,C — po kosztach: prywatna łazienka i rozsądne warunki,Ideal ApartHotel Saranda,TBD,,0,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,False,False,False,False,False,"The nearest beach is 1,300 ft from Ideal ApartHotel Saranda.",8.8,https://www.booking.com/hotel/al/ideal-saranda.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN
Albania,14,C — po kosztach: prywatna łazienka i rozsądne warunki,Ideal ApartHotel Saranda,TBD,,0,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,False,False,False,False,False,"The nearest beach is 1,300 ft from Ideal ApartHotel Saranda.",8.8,https://www.booking.com/hotel/al/ideal-saranda.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN
Albania,8,C — po kosztach: prywatna łazienka i rozsądne warunki,Koli Apartaments,848.00,8.4,83,Pralka w pokoju/obiektu potwierdzona; usługa prania niepotwierdzona,True,False,False,True,True,False,False,True,The nearest beach is 350 ft from Koli Apartaments.,9.8,https://www.booking.com/hotel/al/koli-apartaments.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN
Albania,11,C — po kosztach: prywatna łazienka i rozsądne warunki,Koli Apartaments,1166.00,8.4,83,Pralka w pokoju/obiektu potwierdzona; usługa prania niepotwierdzona,True,False,False,True,True,False,False,True,The nearest beach is 350 ft from Koli Apartaments.,9.8,https://www.booking.com/hotel/al/koli-apartaments.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN
Albania,14,C — po kosztach: prywatna łazienka i rozsądne warunki,Koli Apartaments,1485.00,8.4,83,Pralka w pokoju/obiektu potwierdzona; usługa prania niepotwierdzona,True,False,False,True,True,False,False,True,The nearest beach is 350 ft from Koli Apartaments.,9.8,https://www.booking.com/hotel/al/koli-apartaments.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN
Albania,8,C — po kosztach: prywatna łazienka i rozsądne warunki,Oni's Apartments,848.00,8.9,88,Pralnia i pralka potwierdzone w udogodnieniach obiektu,True,False,True,True,True,False,True,True,"The nearest beach is 1,000 ft from Oni's Apartments.",10.0,https://www.booking.com/hotel/al/oni-39-s-rooms.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN
