kraj,dni,wariant,nazwa,cena_pln,ocena_booking,opinie_booking,status_prania,pralka_potwierdzona,pralka_tylko_opinia,usluga_prania,kuchnia,prywatna_lazienka,beachfront,sea_view,parking,plaza_booking,ocena_wyboru_1_10,link
Cypr,11,A — super: plaża / ocena / okolica,Leonardo Plaza Cypria Maris Beach Hotel & Spa,15366.85,9.0,4269,Pralnia/usługa prania w obiekcie; pralka w pokoju niepotwierdzona,False,False,True,False,False,True,True,True,The nearest beach is 650 ft from Leonardo Plaza Cypria Maris Beach Hotel & Spa.,8.2,https://www.booking.com/hotel/cy/cyprotels-hotels-and-resorts.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-25&no_rooms=1&group_adults=2&selected_currency=PLN
Cypr,14,A — super: plaża / ocena / okolica,Leonardo Plaza Cypria Maris Beach Hotel & Spa,20268.01,9.0,4269,Pralnia/usługa prania w obiekcie; pralka w pokoju niepotwierdzona,False,False,True,False,False,True,True,True,The nearest beach is 650 ft from Leonardo Plaza Cypria Maris Beach Hotel & Spa.,8.2,https://www.booking.com/hotel/cy/cyprotels-hotels-and-resorts.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-28&no_rooms=1&group_adults=2&selected_currency=PLN
Cypr,8,A — super: plaża / ocena / okolica,Vrachia Beach Hotel & Suites - Adults Only,6688.19,9.0,1015,Pralnia/usługa prania w obiekcie; pralka w pokoju niepotwierdzona,False,False,True,True,False,True,True,True,The nearest beach is 150 ft from Vrachia Beach Hotel & Suites - Adults Only.,9.2,https://www.booking.com/hotel/cy/vrachia.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-22&no_rooms=1&group_adults=2&selected_currency=PLN
Cypr,11,A — super: plaża / ocena / okolica,Vrachia Beach Hotel & Suites - Adults Only,9196.25,9.0,1015,Pralnia/usługa prania w obiekcie; pralka w pokoju niepotwierdzona,False,False,True,True,False,True,True,True,The nearest beach is 150 ft from Vrachia Beach Hotel & Suites - Adults Only.,9.2,https://www.booking.com/hotel/cy/vrachia.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-25&no_rooms=1&group_adults=2&selected_currency=PLN
Cypr,14,A — super: plaża / ocena / okolica,Vrachia Beach Hotel & Suites - Adults Only,,9.0,1015,Pralnia/usługa prania w obiekcie; pralka w pokoju niepotwierdzona,False,False,True,True,False,True,True,True,The nearest beach is 150 ft from Vrachia Beach Hotel & Suites - Adults Only.,9.2,https://www.booking.com/hotel/cy/vrachia.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-28&no_rooms=1&group_adults=2&selected_currency=PLN
Cypr,8,A — super: plaża / ocena / okolica,NoMa Seafront Living,7125.75,8.7,17,Brak pralki/pralni w pobranej karcie,False,False,False,True,True,True,True,True,The nearest beach is 150 ft from NoMa Seafront Living.,6.9,https://www.booking.com/hotel/cy/seafront-living-2-bedroom.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-22&no_rooms=1&group_adults=2&selected_currency=PLN
Cypr,11,A — super: plaża / ocena / okolica,NoMa Seafront Living,9797.91,8.7,17,Brak pralki/pralni w pobranej karcie,False,False,False,True,True,True,True,True,The nearest beach is 150 ft from NoMa Seafront Living.,6.9,https://www.booking.com/hotel/cy/seafront-living-2-bedroom.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-25&no_rooms=1&group_adults=2&selected_currency=PLN
Cypr,14,A — super: plaża / ocena / okolica,NoMa Seafront Living,12470.06,8.7,17,Brak pralki/pralni w pobranej karcie,False,False,False,True,True,True,True,True,The nearest beach is 150 ft from NoMa Seafront Living.,6.9,https://www.booking.com/hotel/cy/seafront-living-2-bedroom.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-28&no_rooms=1&group_adults=2&selected_currency=PLN
Cypr,8,A — super: plaża / ocena / okolica,Constantinou Bros Athena Royal Beach Hotel,11570.86,9.1,150,Pralnia/usługa prania w obiekcie; pralka w pokoju niepotwierdzona,False,False,True,False,False,True,False,True,The nearest beach is 150 ft from Constantinou Bros Athena Royal Beach Hotel.,8.2,https://www.booking.com/hotel/cy/athena-royal-beach.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-22&no_rooms=1&group_adults=2&selected_currency=PLN
Cypr,11,A — super: plaża / ocena / okolica,Constantinou Bros Athena Royal Beach Hotel,15909.93,9.1,150,Pralnia/usługa prania w obiekcie; pralka w pokoju niepotwierdzona,False,False,True,False,False,True,False,True,The nearest beach is 150 ft from Constantinou Bros Athena Royal Beach Hotel.,8.2,https://www.booking.com/hotel/cy/athena-royal-beach.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-25&no_rooms=1&group_adults=2&selected_currency=PLN
Cypr,14,A — super: plaża / ocena / okolica,Constantinou Bros Athena Royal Beach Hotel,20249.00,9.1,150,Pralnia/usługa prania w obiekcie; pralka w pokoju niepotwierdzona,False,False,True,False,False,True,False,True,The nearest beach is 150 ft from Constantinou Bros Athena Royal Beach Hotel.,8.2,https://www.booking.com/hotel/cy/athena-royal-beach.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-28&no_rooms=1&group_adults=2&selected_currency=PLN
Cypr,8,A — super: plaża / ocena / okolica,Venus Beach Hotel,9631.98,7.9,4160,Pralnia/usługa prania w obiekcie; pralka w pokoju niepotwierdzona,False,False,True,False,False,True,False,True,The nearest beach is 350 ft from Venus Beach Hotel.,7.1,https://www.booking.com/hotel/cy/venus-beach-paphos.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-22&no_rooms=1&group_adults=2&selected_currency=PLN
Cypr,11,A — super: plaża / ocena / okolica,Venus Beach Hotel,13243.97,7.9,4160,Pralnia/usługa prania w obiekcie; pralka w pokoju niepotwierdzona,False,False,True,False,False,True,False,True,The nearest beach is 350 ft from Venus Beach Hotel.,7.1,https://www.booking.com/hotel/cy/venus-beach-paphos.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-25&no_rooms=1&group_adults=2&selected_currency=PLN
Cypr,14,A — super: plaża / ocena / okolica,Venus Beach Hotel,16855.96,7.9,4160,Pralnia/usługa prania w obiekcie; pralka w pokoju niepotwierdzona,False,False,True,False,False,True,False,True,The nearest beach is 350 ft from Venus Beach Hotel.,7.1,https://www.booking.com/hotel/cy/venus-beach-paphos.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-28&no_rooms=1&group_adults=2&selected_currency=PLN
Cypr,8,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Eliofos Elegant Maisonettes,2884.23,8.5,393,Pralnia/usługa prania w obiekcie; pralka w pokoju niepotwierdzona,False,False,True,True,True,False,False,True,The nearest beach is 350 ft from Eliofos Elegant Maisonettes.,9.2,https://www.booking.com/hotel/cy/eliofos-center.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-22&no_rooms=1&group_adults=2&selected_currency=PLN
Cypr,11,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Eliofos Elegant Maisonettes,3965.82,8.5,393,Pralnia/usługa prania w obiekcie; pralka w pokoju niepotwierdzona,False,False,True,True,True,False,False,True,The nearest beach is 350 ft from Eliofos Elegant Maisonettes.,9.2,https://www.booking.com/hotel/cy/eliofos-center.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-25&no_rooms=1&group_adults=2&selected_currency=PLN
Cypr,14,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Eliofos Elegant Maisonettes,5047.41,8.5,393,Pralnia/usługa prania w obiekcie; pralka w pokoju niepotwierdzona,False,False,True,True,True,False,False,True,The nearest beach is 350 ft from Eliofos Elegant Maisonettes.,9.2,https://www.booking.com/hotel/cy/eliofos-center.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-28&no_rooms=1&group_adults=2&selected_currency=PLN
Cypr,8,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Santa Barbara Sea front resort and spa,4098.28,9.2,617,Brak pralki/pralni w pobranej karcie,False,False,False,True,True,True,True,True,The nearest beach is 0.,10.0,https://www.booking.com/hotel/cy/santa-barbara-sea-front-resort-and-spa.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-22&no_rooms=1&group_adults=2&selected_currency=PLN
Cypr,11,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Santa Barbara Sea front resort and spa,5635.15,9.2,617,Brak pralki/pralni w pobranej karcie,False,False,False,True,True,True,True,True,The nearest beach is 0.,10.0,https://www.booking.com/hotel/cy/santa-barbara-sea-front-resort-and-spa.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-25&no_rooms=1&group_adults=2&selected_currency=PLN
Cypr,14,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Santa Barbara Sea front resort and spa,7172.02,9.2,617,Brak pralki/pralni w pobranej karcie,False,False,False,True,True,True,True,True,The nearest beach is 0.,10.0,https://www.booking.com/hotel/cy/santa-barbara-sea-front-resort-and-spa.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-28&no_rooms=1&group_adults=2&selected_currency=PLN
Cypr,8,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Amalia Apartments,3053.89,8.2,157,Pralnia/usługa prania w obiekcie; pralka w pokoju niepotwierdzona,False,False,True,True,False,True,True,True,The nearest beach is 350 ft from Amalia Apartments.,9.8,https://www.booking.com/hotel/cy/amalia-apartments.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-22&no_rooms=1&group_adults=2&selected_currency=PLN
Cypr,11,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Amalia Apartments,4199.10,8.2,157,Pralnia/usługa prania w obiekcie; pralka w pokoju niepotwierdzona,False,False,True,True,False,True,True,True,The nearest beach is 350 ft from Amalia Apartments.,9.8,https://www.booking.com/hotel/cy/amalia-apartments.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-25&no_rooms=1&group_adults=2&selected_currency=PLN
Cypr,14,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Amalia Apartments,5344.31,8.2,157,Pralnia/usługa prania w obiekcie; pralka w pokoju niepotwierdzona,False,False,True,True,False,True,True,True,The nearest beach is 350 ft from Amalia Apartments.,9.8,https://www.booking.com/hotel/cy/amalia-apartments.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-28&no_rooms=1&group_adults=2&selected_currency=PLN
Cypr,8,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Mariela Hotel Apartments,2137.72,8.4,364,Brak pralki/pralni w pobranej karcie,False,False,False,True,True,False,True,True,The nearest beach is 0.,8.9,https://www.booking.com/hotel/cy/marielahotelpaphos.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-22&no_rooms=1&group_adults=2&selected_currency=PLN
Cypr,11,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Mariela Hotel Apartments,2939.37,8.4,364,Brak pralki/pralni w pobranej karcie,False,False,False,True,True,False,True,True,The nearest beach is 0.,8.9,https://www.booking.com/hotel/cy/marielahotelpaphos.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-25&no_rooms=1&group_adults=2&selected_currency=PLN
Cypr,14,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Mariela Hotel Apartments,3741.02,8.4,364,Brak pralki/pralni w pobranej karcie,False,False,False,True,True,False,True,True,The nearest beach is 0.,8.9,https://www.booking.com/hotel/cy/marielahotelpaphos.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-28&no_rooms=1&group_adults=2&selected_currency=PLN
Cypr,8,B — rozsądnie: lokalizacja / opinia / pralka preferowana,C & A Hotel Apartments,2965.67,8.9,346,Brak pralki/pralni w pobranej karcie,False,False,False,True,True,False,False,False,The nearest beach is 0.,7.2,https://www.booking.com/hotel/cy/ca-apartments.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-22&no_rooms=1&group_adults=2&selected_currency=PLN
Cypr,11,B — rozsądnie: lokalizacja / opinia / pralka preferowana,C & A Hotel Apartments,4077.80,8.9,346,Brak pralki/pralni w pobranej karcie,False,False,False,True,True,False,False,False,The nearest beach is 0.,7.2,https://www.booking.com/hotel/cy/ca-apartments.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-25&no_rooms=1&group_adults=2&selected_currency=PLN
Cypr,14,B — rozsądnie: lokalizacja / opinia / pralka preferowana,C & A Hotel Apartments,5189.92,8.9,346,Brak pralki/pralni w pobranej karcie,False,False,False,True,True,False,False,False,The nearest beach is 0.,7.2,https://www.booking.com/hotel/cy/ca-apartments.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-28&no_rooms=1&group_adults=2&selected_currency=PLN
Cypr,8,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Socrates Apartments,3019.96,8.6,132,Pralnia/usługa prania w obiekcie; pralka w pokoju niepotwierdzona,False,False,True,True,False,False,True,True,Latsi Beach: 2 mi; Ttakkas Bay Beach: 2.2 mi; Polis Municipal Beach: 2.7 mi; Fotiadis Gulf Beach: 5 mi,9.7,https://www.booking.com/hotel/cy/socrates-neo-chorio.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-22&no_rooms=1&group_adults=2&selected_currency=PLN
Cypr,11,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Socrates Apartments,4114.27,8.6,132,Pralnia/usługa prania w obiekcie; pralka w pokoju niepotwierdzona,False,False,True,True,False,False,True,True,Latsi Beach: 2 mi; Ttakkas Bay Beach: 2.2 mi; Polis Municipal Beach: 2.7 mi; Fotiadis Gulf Beach: 5 mi,9.7,https://www.booking.com/hotel/cy/socrates-neo-chorio.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-25&no_rooms=1&group_adults=2&selected_currency=PLN
Cypr,14,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Socrates Apartments,5234.03,8.6,132,Pralnia/usługa prania w obiekcie; pralka w pokoju niepotwierdzona,False,False,True,True,False,False,True,True,Latsi Beach: 2 mi; Ttakkas Bay Beach: 2.2 mi; Polis Municipal Beach: 2.7 mi; Fotiadis Gulf Beach: 5 mi,9.7,https://www.booking.com/hotel/cy/socrates-neo-chorio.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-28&no_rooms=1&group_adults=2&selected_currency=PLN
Cypr,8,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Oasis Nature,4292.42,8.5,19,Brak pralki/pralni w pobranej karcie,False,False,False,True,False,False,False,True,The nearest beach is 0.,9.3,https://www.booking.com/hotel/cy/oasis-nature-almond-house.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-22&no_rooms=1&group_adults=2&selected_currency=PLN
Cypr,11,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Oasis Nature,5692.12,8.5,19,Brak pralki/pralni w pobranej karcie,False,False,False,True,False,False,False,True,The nearest beach is 0.,9.3,https://www.booking.com/hotel/cy/oasis-nature-almond-house.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-25&no_rooms=1&group_adults=2&selected_currency=PLN
Cypr,14,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Oasis Nature,7104.54,8.5,19,Brak pralki/pralni w pobranej karcie,False,False,False,True,False,False,False,True,The nearest beach is 0.,9.3,https://www.booking.com/hotel/cy/oasis-nature-almond-house.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-28&no_rooms=1&group_adults=2&selected_currency=PLN
Cypr,8,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Akamanthea Holiday Village,4682.64,7.6,164,Brak pralki/pralni w pobranej karcie,False,False,False,True,False,False,True,True,"The nearest beach is 1,300 ft from Akamanthea Holiday Village.",7.8,https://www.booking.com/hotel/cy/akamanthea-holiday-village.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-22&no_rooms=1&group_adults=2&selected_currency=PLN
Cypr,11,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Akamanthea Holiday Village,6438.62,7.6,164,Brak pralki/pralni w pobranej karcie,False,False,False,True,False,False,True,True,"The nearest beach is 1,300 ft from Akamanthea Holiday Village.",7.8,https://www.booking.com/hotel/cy/akamanthea-holiday-village.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-25&no_rooms=1&group_adults=2&selected_currency=PLN
Cypr,14,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Akamanthea Holiday Village,8194.61,7.6,164,Brak pralki/pralni w pobranej karcie,False,False,False,True,False,False,True,True,"The nearest beach is 1,300 ft from Akamanthea Holiday Village.",7.8,https://www.booking.com/hotel/cy/akamanthea-holiday-village.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-28&no_rooms=1&group_adults=2&selected_currency=PLN
Cypr,8,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Harbour No4,5089.82,9.2,4,Brak pralki/pralni w pobranej karcie,False,False,False,True,False,False,True,True,The nearest beach is 650 ft from Harbour No4.,6.9,https://www.booking.com/hotel/cy/harbour-no4.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-22&no_rooms=1&group_adults=2&selected_currency=PLN
Cypr,11,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Harbour No4,6998.50,9.2,4,Brak pralki/pralni w pobranej karcie,False,False,False,True,False,False,True,True,The nearest beach is 650 ft from Harbour No4.,6.9,https://www.booking.com/hotel/cy/harbour-no4.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-25&no_rooms=1&group_adults=2&selected_currency=PLN
Cypr,14,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Harbour No4,8907.19,9.2,4,Brak pralki/pralni w pobranej karcie,False,False,False,True,False,False,True,True,The nearest beach is 650 ft from Harbour No4.,6.9,https://www.booking.com/hotel/cy/harbour-no4.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-28&no_rooms=1&group_adults=2&selected_currency=PLN
Cypr,8,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Mediterranean Seaside Authentic Beach House,6120.51,9.0,37,Pralnia/usługa prania w obiekcie; pralka w pokoju niepotwierdzona,False,False,True,True,False,True,True,True,The nearest beach is 350 ft from Mediterranean Seaside Authentic Beach House.,9.8,https://www.booking.com/hotel/cy/mediterranean-seaside-authentic-beach-house.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-22&no_rooms=1&group_adults=2&selected_currency=PLN
Cypr,11,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Mediterranean Seaside Authentic Beach House,8126.75,9.0,37,Pralnia/usługa prania w obiekcie; pralka w pokoju niepotwierdzona,False,False,True,True,False,True,True,True,The nearest beach is 350 ft from Mediterranean Seaside Authentic Beach House.,9.8,https://www.booking.com/hotel/cy/mediterranean-seaside-authentic-beach-house.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-25&no_rooms=1&group_adults=2&selected_currency=PLN
Cypr,14,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Mediterranean Seaside Authentic Beach House,10162.68,9.0,37,Pralnia/usługa prania w obiekcie; pralka w pokoju niepotwierdzona,False,False,True,True,False,True,True,True,The nearest beach is 350 ft from Mediterranean Seaside Authentic Beach House.,9.8,https://www.booking.com/hotel/cy/mediterranean-seaside-authentic-beach-house.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-28&no_rooms=1&group_adults=2&selected_currency=PLN
Cypr,8,C — po kosztach: prywatna łazienka i rozsądne warunki,Mariela Hotel Apartments,2137.72,8.4,364,Brak pralki/pralni w pobranej karcie,False,False,False,True,True,False,True,True,The nearest beach is 0.,8.9,https://www.booking.com/hotel/cy/marielahotelpaphos.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-22&no_rooms=1&group_adults=2&selected_currency=PLN
Cypr,11,C — po kosztach: prywatna łazienka i rozsądne warunki,Mariela Hotel Apartments,2939.37,8.4,364,Brak pralki/pralni w pobranej karcie,False,False,False,True,True,False,True,True,The nearest beach is 0.,8.9,https://www.booking.com/hotel/cy/marielahotelpaphos.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-25&no_rooms=1&group_adults=2&selected_currency=PLN
Cypr,14,C — po kosztach: prywatna łazienka i rozsądne warunki,Mariela Hotel Apartments,3741.02,8.4,364,Brak pralki/pralni w pobranej karcie,False,False,False,True,True,False,True,True,The nearest beach is 0.,8.9,https://www.booking.com/hotel/cy/marielahotelpaphos.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-28&no_rooms=1&group_adults=2&selected_currency=PLN
Cypr,8,C — po kosztach: prywatna łazienka i rozsądne warunki,Eliofos Elegant Maisonettes,2884.23,8.5,393,Pralnia/usługa prania w obiekcie; pralka w pokoju niepotwierdzona,False,False,True,True,True,False,False,True,The nearest beach is 350 ft from Eliofos Elegant Maisonettes.,9.2,https://www.booking.com/hotel/cy/eliofos-center.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-22&no_rooms=1&group_adults=2&selected_currency=PLN
