kraj,dni,wariant,nazwa,cena_pln,ocena_booking,opinie_booking,status_prania,pralka_potwierdzona,pralka_tylko_opinia,usluga_prania,kuchnia,prywatna_lazienka,beachfront,sea_view,parking,plaza_booking,ocena_wyboru_1_10,link
Kreta,11,A — super: plaża / ocena / okolica,Maria Beach Hotel,,9.0,633,Brak pralki/pralni w pobranej karcie,False,False,False,False,True,True,True,True,Najbliższa referencyjna plaża: Mavros Molos / Kissamos (~0.0 km w linii prostej),9.5,https://www.booking.com/hotel/gr/maria-beach.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,14,A — super: plaża / ocena / okolica,Maria Beach Hotel,,9.0,633,Brak pralki/pralni w pobranej karcie,False,False,False,False,True,True,True,True,Najbliższa referencyjna plaża: Mavros Molos / Kissamos (~0.0 km w linii prostej),9.5,https://www.booking.com/hotel/gr/maria-beach.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,8,A — super: plaża / ocena / okolica,Nautilus Bay Hotel,,9.0,587,Brak pralki/pralni w pobranej karcie,False,False,False,False,True,True,True,True,Najbliższa referencyjna plaża: Mavros Molos / Kissamos (~0.2 km w linii prostej),9.7,https://www.booking.com/hotel/gr/nautilus-bay.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,11,A — super: plaża / ocena / okolica,Nautilus Bay Hotel,,9.0,587,Brak pralki/pralni w pobranej karcie,False,False,False,False,True,True,True,True,Najbliższa referencyjna plaża: Mavros Molos / Kissamos (~0.2 km w linii prostej),9.7,https://www.booking.com/hotel/gr/nautilus-bay.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,14,A — super: plaża / ocena / okolica,Nautilus Bay Hotel,,9.0,587,Brak pralki/pralni w pobranej karcie,False,False,False,False,True,True,True,True,Najbliższa referencyjna plaża: Mavros Molos / Kissamos (~0.2 km w linii prostej),9.7,https://www.booking.com/hotel/gr/nautilus-bay.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,8,A — super: plaża / ocena / okolica,Melitti Lucent,,8.5,489,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,False,True,True,True,True,Najbliższa referencyjna plaża: Rethymno Beach (~1.1 km w linii prostej),9.6,https://www.booking.com/hotel/gr/melitti.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,11,A — super: plaża / ocena / okolica,Melitti Lucent,,8.5,489,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,False,True,True,True,True,Najbliższa referencyjna plaża: Rethymno Beach (~1.1 km w linii prostej),9.6,https://www.booking.com/hotel/gr/melitti.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,14,A — super: plaża / ocena / okolica,Melitti Lucent,,8.5,489,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,False,True,True,True,True,Najbliższa referencyjna plaża: Rethymno Beach (~1.1 km w linii prostej),9.6,https://www.booking.com/hotel/gr/melitti.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,8,A — super: plaża / ocena / okolica,Batis Aero Beachfront Wellbeing Hotel,,9.2,394,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,False,True,True,True,True,Najbliższa referencyjna plaża: Rethymno Beach (~0.2 km w linii prostej),9.5,https://www.booking.com/hotel/gr/batis.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,11,A — super: plaża / ocena / okolica,Batis Aero Beachfront Wellbeing Hotel,,9.2,394,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,False,True,True,True,True,Najbliższa referencyjna plaża: Rethymno Beach (~0.2 km w linii prostej),9.5,https://www.booking.com/hotel/gr/batis.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,14,A — super: plaża / ocena / okolica,Batis Aero Beachfront Wellbeing Hotel,,9.2,394,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,False,True,True,True,True,Najbliższa referencyjna plaża: Rethymno Beach (~0.2 km w linii prostej),9.5,https://www.booking.com/hotel/gr/batis.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,8,A — super: plaża / ocena / okolica,The 3 Brothers' Apts,,9.1,123,Brak pralki/pralni w pobranej karcie,False,False,False,False,True,True,True,True,Najbliższa referencyjna plaża: Nea Chora Beach / Chania (~0.2 km w linii prostej),10.0,https://www.booking.com/hotel/gr/the-3-brothers-39-apts.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,11,A — super: plaża / ocena / okolica,The 3 Brothers' Apts,,9.1,123,Brak pralki/pralni w pobranej karcie,False,False,False,False,True,True,True,True,Najbliższa referencyjna plaża: Nea Chora Beach / Chania (~0.2 km w linii prostej),10.0,https://www.booking.com/hotel/gr/the-3-brothers-39-apts.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,14,A — super: plaża / ocena / okolica,The 3 Brothers' Apts,,9.1,123,Brak pralki/pralni w pobranej karcie,False,False,False,False,True,True,True,True,Najbliższa referencyjna plaża: Nea Chora Beach / Chania (~0.2 km w linii prostej),10.0,https://www.booking.com/hotel/gr/the-3-brothers-39-apts.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,8,A — super: plaża / ocena / okolica,Villa Katerina,,9.4,296,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,False,False,True,Najbliższa referencyjna plaża: Nea Chora Beach / Chania (~0.2 km w linii prostej),10.0,https://www.booking.com/hotel/gr/katerina-v.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,11,A — super: plaża / ocena / okolica,Villa Katerina,,9.4,296,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,False,False,True,Najbliższa referencyjna plaża: Nea Chora Beach / Chania (~0.2 km w linii prostej),10.0,https://www.booking.com/hotel/gr/katerina-v.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,14,A — super: plaża / ocena / okolica,Villa Katerina,,9.4,296,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,False,False,True,Najbliższa referencyjna plaża: Nea Chora Beach / Chania (~0.2 km w linii prostej),10.0,https://www.booking.com/hotel/gr/katerina-v.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,8,A — super: plaża / ocena / okolica,Azure Beach Villas,,8.6,452,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,True,True,True,Najbliższa referencyjna plaża: Kissamos Telonio Beach (~4.7 km w linii prostej),9.3,https://www.booking.com/hotel/gr/azure-beach.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,11,A — super: plaża / ocena / okolica,Azure Beach Villas,,8.6,452,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,True,True,True,Najbliższa referencyjna plaża: Kissamos Telonio Beach (~4.7 km w linii prostej),9.3,https://www.booking.com/hotel/gr/azure-beach.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,14,A — super: plaża / ocena / okolica,Azure Beach Villas,,8.6,452,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,True,True,True,Najbliższa referencyjna plaża: Kissamos Telonio Beach (~4.7 km w linii prostej),9.3,https://www.booking.com/hotel/gr/azure-beach.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,8,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Callista sea view or garden,,9.6,467,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,False,True,False,True,False,Najbliższa referencyjna plaża: Kissamos Telonio Beach (~0.3 km w linii prostej),10.0,https://www.booking.com/hotel/gr/callista-apartments.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,11,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Callista sea view or garden,,9.6,467,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,False,True,False,True,False,Najbliższa referencyjna plaża: Kissamos Telonio Beach (~0.3 km w linii prostej),10.0,https://www.booking.com/hotel/gr/callista-apartments.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,14,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Callista sea view or garden,,9.6,467,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,False,True,False,True,False,Najbliższa referencyjna plaża: Kissamos Telonio Beach (~0.3 km w linii prostej),10.0,https://www.booking.com/hotel/gr/callista-apartments.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,8,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Villa Katerina,,9.4,296,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,False,False,False,Najbliższa referencyjna plaża: Nea Chora Beach / Chania (~0.2 km w linii prostej),9.8,https://www.booking.com/hotel/gr/katerina-v.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,11,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Villa Katerina,,9.4,296,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,False,False,False,Najbliższa referencyjna plaża: Nea Chora Beach / Chania (~0.2 km w linii prostej),9.8,https://www.booking.com/hotel/gr/katerina-v.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,14,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Villa Katerina,,9.4,296,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,False,False,False,Najbliższa referencyjna plaża: Nea Chora Beach / Chania (~0.2 km w linii prostej),9.8,https://www.booking.com/hotel/gr/katerina-v.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,8,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Constantinos Studios,,8.7,595,Brak pralki/pralni w pobranej karcie,False,False,False,True,True,False,False,False,Najbliższa referencyjna plaża: Nea Chora Beach / Chania (~0.1 km w linii prostej),9.0,https://www.booking.com/hotel/gr/constantino-s-studios.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,11,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Constantinos Studios,,8.7,595,Brak pralki/pralni w pobranej karcie,False,False,False,True,True,False,False,False,Najbliższa referencyjna plaża: Nea Chora Beach / Chania (~0.1 km w linii prostej),9.0,https://www.booking.com/hotel/gr/constantino-s-studios.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,14,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Constantinos Studios,,8.7,595,Brak pralki/pralni w pobranej karcie,False,False,False,True,True,False,False,False,Najbliższa referencyjna plaża: Nea Chora Beach / Chania (~0.1 km w linii prostej),9.0,https://www.booking.com/hotel/gr/constantino-s-studios.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,8,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Kallithea Studios,,9.2,472,Brak pralki/pralni w pobranej karcie,False,False,False,True,True,False,False,False,Najbliższa referencyjna plaża: Rethymno Beach (~0.7 km w linii prostej),9.6,https://www.booking.com/hotel/gr/kallithea-studios-rethymno-town.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,11,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Kallithea Studios,,9.2,472,Brak pralki/pralni w pobranej karcie,False,False,False,True,True,False,False,False,Najbliższa referencyjna plaża: Rethymno Beach (~0.7 km w linii prostej),9.6,https://www.booking.com/hotel/gr/kallithea-studios-rethymno-town.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,14,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Kallithea Studios,,9.2,472,Brak pralki/pralni w pobranej karcie,False,False,False,True,True,False,False,False,Najbliższa referencyjna plaża: Rethymno Beach (~0.7 km w linii prostej),9.6,https://www.booking.com/hotel/gr/kallithea-studios-rethymno-town.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,8,B — rozsądnie: lokalizacja / opinia / pralka preferowana,"Kalimera Beach Apartments ,Town Experience",,9.2,37,Brak pralki/pralni w pobranej karcie,False,False,False,True,True,False,True,False,Najbliższa referencyjna plaża: Rethymno Beach (~0.1 km w linii prostej),9.4,https://www.booking.com/hotel/gr/beach-holiday-homes.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,11,B — rozsądnie: lokalizacja / opinia / pralka preferowana,"Kalimera Beach Apartments ,Town Experience",,9.2,37,Brak pralki/pralni w pobranej karcie,False,False,False,True,True,False,True,False,Najbliższa referencyjna plaża: Rethymno Beach (~0.1 km w linii prostej),9.4,https://www.booking.com/hotel/gr/beach-holiday-homes.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,14,B — rozsądnie: lokalizacja / opinia / pralka preferowana,"Kalimera Beach Apartments ,Town Experience",,9.2,37,Brak pralki/pralni w pobranej karcie,False,False,False,True,True,False,True,False,Najbliższa referencyjna plaża: Rethymno Beach (~0.1 km w linii prostej),9.4,https://www.booking.com/hotel/gr/beach-holiday-homes.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,8,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Meltemi Coast Suites,,8.8,692,Brak pralki/pralni w pobranej karcie,False,False,False,True,True,False,True,False,Najbliższa referencyjna plaża: Rethymno Beach (~0.0 km w linii prostej),9.1,https://www.booking.com/hotel/gr/meltemi-apartments-rethymno-town.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,11,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Meltemi Coast Suites,,8.8,692,Brak pralki/pralni w pobranej karcie,False,False,False,True,True,False,True,False,Najbliższa referencyjna plaża: Rethymno Beach (~0.0 km w linii prostej),9.1,https://www.booking.com/hotel/gr/meltemi-apartments-rethymno-town.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,14,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Meltemi Coast Suites,,8.8,692,Brak pralki/pralni w pobranej karcie,False,False,False,True,True,False,True,False,Najbliższa referencyjna plaża: Rethymno Beach (~0.0 km w linii prostej),9.1,https://www.booking.com/hotel/gr/meltemi-apartments-rethymno-town.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,8,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Jason Hotel Apartments,,8.6,239,Brak pralki/pralni w pobranej karcie,False,False,False,True,True,False,False,False,Najbliższa referencyjna plaża: Rethymno Beach (~0.8 km w linii prostej),8.8,https://www.booking.com/hotel/gr/jason-apartments.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,11,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Jason Hotel Apartments,,8.6,239,Brak pralki/pralni w pobranej karcie,False,False,False,True,True,False,False,False,Najbliższa referencyjna plaża: Rethymno Beach (~0.8 km w linii prostej),8.8,https://www.booking.com/hotel/gr/jason-apartments.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,14,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Jason Hotel Apartments,,8.6,239,Brak pralki/pralni w pobranej karcie,False,False,False,True,True,False,False,False,Najbliższa referencyjna plaża: Rethymno Beach (~0.8 km w linii prostej),8.8,https://www.booking.com/hotel/gr/jason-apartments.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,8,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Ydragogeio Rooms Old Town,,8.5,108,Brak pralki/pralni w pobranej karcie,False,False,False,True,True,False,False,False,Najbliższa referencyjna plaża: Koum Kapi / Chania (~0.8 km w linii prostej),8.8,https://www.booking.com/hotel/gr/ydragogeio-rooms-old-town.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,11,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Ydragogeio Rooms Old Town,,8.5,108,Brak pralki/pralni w pobranej karcie,False,False,False,True,True,False,False,False,Najbliższa referencyjna plaża: Koum Kapi / Chania (~0.8 km w linii prostej),8.8,https://www.booking.com/hotel/gr/ydragogeio-rooms-old-town.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,14,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Ydragogeio Rooms Old Town,,8.5,108,Brak pralki/pralni w pobranej karcie,False,False,False,True,True,False,False,False,Najbliższa referencyjna plaża: Koum Kapi / Chania (~0.8 km w linii prostej),8.8,https://www.booking.com/hotel/gr/ydragogeio-rooms-old-town.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,8,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Neva's Apartment's in Center Chania 1 2,,9.2,48,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,False,False,False,Najbliższa referencyjna plaża: Nea Chora Beach / Chania (~0.8 km w linii prostej),9.5,https://www.booking.com/hotel/gr/neva-apartments-in-center-chania.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,11,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Neva's Apartment's in Center Chania 1 2,,9.2,48,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,False,False,False,Najbliższa referencyjna plaża: Nea Chora Beach / Chania (~0.8 km w linii prostej),9.5,https://www.booking.com/hotel/gr/neva-apartments-in-center-chania.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,14,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Neva's Apartment's in Center Chania 1 2,,9.2,48,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,False,False,False,Najbliższa referencyjna plaża: Nea Chora Beach / Chania (~0.8 km w linii prostej),9.5,https://www.booking.com/hotel/gr/neva-apartments-in-center-chania.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,8,B — rozsądnie: lokalizacja / opinia / pralka preferowana,The 3 Brothers' Apts,,9.1,123,Brak pralki/pralni w pobranej karcie,False,False,False,False,True,True,True,False,Najbliższa referencyjna plaża: Nea Chora Beach / Chania (~0.2 km w linii prostej),9.8,https://www.booking.com/hotel/gr/the-3-brothers-39-apts.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,11,B — rozsądnie: lokalizacja / opinia / pralka preferowana,The 3 Brothers' Apts,,9.1,123,Brak pralki/pralni w pobranej karcie,False,False,False,False,True,True,True,False,Najbliższa referencyjna plaża: Nea Chora Beach / Chania (~0.2 km w linii prostej),9.8,https://www.booking.com/hotel/gr/the-3-brothers-39-apts.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,14,B — rozsądnie: lokalizacja / opinia / pralka preferowana,The 3 Brothers' Apts,,9.1,123,Brak pralki/pralni w pobranej karcie,False,False,False,False,True,True,True,False,Najbliższa referencyjna plaża: Nea Chora Beach / Chania (~0.2 km w linii prostej),9.8,https://www.booking.com/hotel/gr/the-3-brothers-39-apts.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,8,C — po kosztach: prywatna łazienka i rozsądne warunki,Anemomili Village,,8.3,482,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,False,False,False,Najbliższa referencyjna plaża: Kissamos Telonio Beach (~3.4 km w linii prostej),8.9,https://www.booking.com/hotel/gr/anemomyloi.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,11,C — po kosztach: prywatna łazienka i rozsądne warunki,Anemomili Village,,8.3,482,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,False,False,False,Najbliższa referencyjna plaża: Kissamos Telonio Beach (~3.4 km w linii prostej),8.9,https://www.booking.com/hotel/gr/anemomyloi.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,14,C — po kosztach: prywatna łazienka i rozsądne warunki,Anemomili Village,,8.3,482,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,False,False,False,Najbliższa referencyjna plaża: Kissamos Telonio Beach (~3.4 km w linii prostej),8.9,https://www.booking.com/hotel/gr/anemomyloi.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,8,C — po kosztach: prywatna łazienka i rozsądne warunki,Kallithea Studios,,9.2,472,Brak pralki/pralni w pobranej karcie,False,False,False,True,True,False,False,False,Najbliższa referencyjna plaża: Rethymno Beach (~0.7 km w linii prostej),9.6,https://www.booking.com/hotel/gr/kallithea-studios-rethymno-town.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN
