kraj,dni,wariant,nazwa,cena_pln,ocena_booking,opinie_booking,status_prania,pralka_potwierdzona,pralka_tylko_opinia,usluga_prania,kuchnia,prywatna_lazienka,beachfront,sea_view,parking,plaza_booking,ocena_wyboru_1_10,link
Grecja,8,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Dakis Studios,1594.81,9.4,267,Pralnia/usługa prania w obiekcie; pralka w pokoju niepotwierdzona,False,False,True,True,True,False,True,True,The nearest beach is 650 ft from Dakis Studios.,10.0,https://www.booking.com/hotel/gr/dakis-studios.html?aid=2438770&checkin=2026-09-12&checkout=2026-09-20&no_rooms=1&group_adults=2&selected_currency=PLN
Grecja,11,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Dakis Studios,2192.86,9.4,267,Pralnia/usługa prania w obiekcie; pralka w pokoju niepotwierdzona,False,False,True,True,True,False,True,True,The nearest beach is 650 ft from Dakis Studios.,10.0,https://www.booking.com/hotel/gr/dakis-studios.html?aid=2438770&checkin=2026-09-12&checkout=2026-09-23&no_rooms=1&group_adults=2&selected_currency=PLN
Grecja,14,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Dakis Studios,2790.92,9.4,267,Pralnia/usługa prania w obiekcie; pralka w pokoju niepotwierdzona,False,False,True,True,True,False,True,True,The nearest beach is 650 ft from Dakis Studios.,10.0,https://www.booking.com/hotel/gr/dakis-studios.html?aid=2438770&checkin=2026-09-12&checkout=2026-09-26&no_rooms=1&group_adults=2&selected_currency=PLN
Grecja,8,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Aktipis Studios 1,1798.4,9.7,40,Brak pralki/pralni w pobranej karcie,False,False,False,True,True,False,True,True,"The nearest beach is 1,650 ft from Aktipis Studios 1.",10.0,https://www.booking.com/hotel/gr/aktipis-studios-1.html?aid=2438770&checkin=2026-09-12&checkout=2026-09-20&no_rooms=1&group_adults=2&selected_currency=PLN
Grecja,11,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Aktipis Studios 1,2472.8,9.7,40,Brak pralki/pralni w pobranej karcie,False,False,False,True,True,False,True,True,"The nearest beach is 1,650 ft from Aktipis Studios 1.",10.0,https://www.booking.com/hotel/gr/aktipis-studios-1.html?aid=2438770&checkin=2026-09-12&checkout=2026-09-23&no_rooms=1&group_adults=2&selected_currency=PLN
Grecja,14,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Aktipis Studios 1,3147.21,9.7,40,Brak pralki/pralni w pobranej karcie,False,False,False,True,True,False,True,True,"The nearest beach is 1,650 ft from Aktipis Studios 1.",10.0,https://www.booking.com/hotel/gr/aktipis-studios-1.html?aid=2438770&checkin=2026-09-12&checkout=2026-09-26&no_rooms=1&group_adults=2&selected_currency=PLN
Grecja,8,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Aktipis Studios,1798.4,8.9,52,Brak pralki/pralni w pobranej karcie,False,False,False,True,True,False,False,True,"The nearest beach is 1,650 ft from Aktipis Studios.",9.3,https://www.booking.com/hotel/gr/aktipis-studios.html?aid=2438770&checkin=2026-09-12&checkout=2026-09-20&no_rooms=1&group_adults=2&selected_currency=PLN
Grecja,11,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Aktipis Studios,2472.8,8.9,52,Brak pralki/pralni w pobranej karcie,False,False,False,True,True,False,False,True,"The nearest beach is 1,650 ft from Aktipis Studios.",9.3,https://www.booking.com/hotel/gr/aktipis-studios.html?aid=2438770&checkin=2026-09-12&checkout=2026-09-23&no_rooms=1&group_adults=2&selected_currency=PLN
Grecja,14,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Aktipis Studios,3147.21,8.9,52,Brak pralki/pralni w pobranej karcie,False,False,False,True,True,False,False,True,"The nearest beach is 1,650 ft from Aktipis Studios.",9.3,https://www.booking.com/hotel/gr/aktipis-studios.html?aid=2438770&checkin=2026-09-12&checkout=2026-09-26&no_rooms=1&group_adults=2&selected_currency=PLN
Grecja,8,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Kuris Studios & Apartments,2103.79,9.3,123,Brak pralki/pralni w pobranej karcie,False,False,False,True,True,False,False,True,The nearest beach is 150 ft from Kuris Studios & Apartments.,9.7,https://www.booking.com/hotel/gr/kuris-apartments.html?aid=2438770&checkin=2026-09-12&checkout=2026-09-20&no_rooms=1&group_adults=2&selected_currency=PLN
Grecja,11,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Kuris Studios & Apartments,2892.71,9.3,123,"NIEPOTWIERDZONA — brak ""Pralnia"" w danych aplikacji Booking",False,False,False,True,True,False,False,True,The nearest beach is 150 ft from Kuris Studios & Apartments.,9.7,https://www.booking.com/hotel/gr/kuris-apartments.html?aid=2438770&checkin=2026-09-12&checkout=2026-09-23&no_rooms=1&group_adults=2&selected_currency=PLN
Grecja,14,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Kuris Studios & Apartments,3681.64,9.3,123,"NIEPOTWIERDZONA — brak ""Pralnia"" w danych aplikacji Booking",False,False,False,True,True,False,False,True,The nearest beach is 150 ft from Kuris Studios & Apartments.,9.7,https://www.booking.com/hotel/gr/kuris-apartments.html?aid=2438770&checkin=2026-09-12&checkout=2026-09-26&no_rooms=1&group_adults=2&selected_currency=PLN
Grecja,8,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Theodora Studios,1934.13,9.4,340,"NIEPOTWIERDZONA — brak ""Pralnia"" w danych aplikacji Booking",False,False,False,True,True,False,True,True,"The nearest beach is 1,000 ft from Theodora Studios.",9.9,https://www.booking.com/hotel/gr/theodora-studios-argasion.html?aid=2438770&checkin=2026-09-12&checkout=2026-09-20&no_rooms=1&group_adults=2&selected_currency=PLN
Grecja,11,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Theodora Studios,2659.43,9.4,340,"NIEPOTWIERDZONA — brak ""Pralnia"" w danych aplikacji Booking",False,False,False,True,True,False,True,True,"The nearest beach is 1,000 ft from Theodora Studios.",9.9,https://www.booking.com/hotel/gr/theodora-studios-argasion.html?aid=2438770&checkin=2026-09-12&checkout=2026-09-23&no_rooms=1&group_adults=2&selected_currency=PLN
Grecja,14,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Theodora Studios,3384.73,9.4,340,"NIEPOTWIERDZONA — brak ""Pralnia"" w danych aplikacji Booking",False,False,False,True,True,False,True,True,"The nearest beach is 1,000 ft from Theodora Studios.",9.9,https://www.booking.com/hotel/gr/theodora-studios-argasion.html?aid=2438770&checkin=2026-09-12&checkout=2026-09-26&no_rooms=1&group_adults=2&selected_currency=PLN
Grecja,8,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Villa Bella Vista,2782.44,9.4,100,"CZĘŚCIOWO — Booking pokazuje ""Pralnia""/usługi pralni; pralka w pokoju NIEpotwierdzona",False,False,True,True,True,True,True,True,"The nearest beach is 2,600 ft from Villa Bella Vista.",10.0,https://www.booking.com/hotel/gr/villa-bella-vista-marathias.html?aid=2438770&checkin=2026-09-12&checkout=2026-09-20&no_rooms=1&group_adults=2&selected_currency=PLN
Grecja,11,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Villa Bella Vista,3825.85,9.4,100,"CZĘŚCIOWO — Booking pokazuje ""Pralnia""/usługi pralni; pralka w pokoju NIEpotwierdzona",False,False,True,True,True,True,True,True,"The nearest beach is 2,600 ft from Villa Bella Vista.",10.0,https://www.booking.com/hotel/gr/villa-bella-vista-marathias.html?aid=2438770&checkin=2026-09-12&checkout=2026-09-23&no_rooms=1&group_adults=2&selected_currency=PLN
Grecja,14,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Villa Bella Vista,4869.26,9.4,100,"CZĘŚCIOWO — Booking pokazuje ""Pralnia""/usługi pralni; pralka w pokoju NIEpotwierdzona",False,False,True,True,True,True,True,True,"The nearest beach is 2,600 ft from Villa Bella Vista.",10.0,https://www.booking.com/hotel/gr/villa-bella-vista-marathias.html?aid=2438770&checkin=2026-09-12&checkout=2026-09-26&no_rooms=1&group_adults=2&selected_currency=PLN
Grecja,8,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Aggire Summer Suites,2321.76,10.0,3,"NIEPOTWIERDZONA — brak ""Pralnia"" w danych aplikacji Booking",False,False,False,True,True,False,False,True,"The nearest beach is 2,600 ft from Aggire Summer Suites.",6.6,https://www.booking.com/hotel/gr/aggire-summer-suites.html?aid=2438770&checkin=2026-09-12&checkout=2026-09-20&no_rooms=1&group_adults=2&selected_currency=PLN
Grecja,11,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Aggire Summer Suites,3014.19,10.0,3,"NIEPOTWIERDZONA — brak ""Pralnia"" w danych aplikacji Booking",False,False,False,True,True,False,False,True,"The nearest beach is 2,600 ft from Aggire Summer Suites.",6.6,https://www.booking.com/hotel/gr/aggire-summer-suites.html?aid=2438770&checkin=2026-09-12&checkout=2026-09-23&no_rooms=1&group_adults=2&selected_currency=PLN
Grecja,14,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Aggire Summer Suites,3644.95,10.0,3,"NIEPOTWIERDZONA — brak ""Pralnia"" w danych aplikacji Booking",False,False,False,True,True,False,False,True,"The nearest beach is 2,600 ft from Aggire Summer Suites.",6.6,https://www.booking.com/hotel/gr/aggire-summer-suites.html?aid=2438770&checkin=2026-09-12&checkout=2026-09-26&no_rooms=1&group_adults=2&selected_currency=PLN
Grecja,8,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Sunflower Apartments & Studios,2510.98,9.0,151,"CZĘŚCIOWO — Booking pokazuje ""Pralnia""/usługi pralni; pralka w pokoju NIEpotwierdzona",False,False,True,True,True,False,False,True,"The nearest beach is 1,650 ft from Sunflower Apartments & Studios.",9.6,https://www.booking.com/hotel/gr/sunflower-apartments-and-studios.html?aid=2438770&checkin=2026-09-12&checkout=2026-09-20&no_rooms=1&group_adults=2&selected_currency=PLN
Grecja,11,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Sunflower Apartments & Studios,3452.60,9.0,151,"CZĘŚCIOWO — Booking pokazuje ""Pralnia""/usługi pralni; pralka w pokoju NIEpotwierdzona",False,False,True,True,True,False,False,True,"The nearest beach is 1,650 ft from Sunflower Apartments & Studios.",9.6,https://www.booking.com/hotel/gr/sunflower-apartments-and-studios.html?aid=2438770&checkin=2026-09-12&checkout=2026-09-23&no_rooms=1&group_adults=2&selected_currency=PLN
Grecja,14,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Sunflower Apartments & Studios,4394.21,9.0,151,"CZĘŚCIOWO — Booking pokazuje ""Pralnia""/usługi pralni; pralka w pokoju NIEpotwierdzona",False,False,True,True,True,False,False,True,"The nearest beach is 1,650 ft from Sunflower Apartments & Studios.",9.6,https://www.booking.com/hotel/gr/sunflower-apartments-and-studios.html?aid=2438770&checkin=2026-09-12&checkout=2026-09-26&no_rooms=1&group_adults=2&selected_currency=PLN
Grecja,8,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Panorama,2146.21,9.1,381,"NIEPOTWIERDZONA — brak ""Pralnia"" w danych aplikacji Booking",False,False,False,False,True,False,False,True,The nearest beach is 650 ft from Panorama.,9.3,https://www.booking.com/hotel/gr/panorama-laganas.html?aid=2438770&checkin=2026-09-12&checkout=2026-09-20&no_rooms=1&group_adults=2&selected_currency=PLN
Grecja,11,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Panorama,2935.13,9.1,381,"NIEPOTWIERDZONA — brak ""Pralnia"" w danych aplikacji Booking",False,False,False,False,True,False,False,True,The nearest beach is 650 ft from Panorama.,9.3,https://www.booking.com/hotel/gr/panorama-laganas.html?aid=2438770&checkin=2026-09-12&checkout=2026-09-23&no_rooms=1&group_adults=2&selected_currency=PLN
Grecja,14,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Panorama,3681.64,9.1,381,"NIEPOTWIERDZONA — brak ""Pralnia"" w danych aplikacji Booking",False,False,False,False,True,False,False,True,The nearest beach is 650 ft from Panorama.,9.3,https://www.booking.com/hotel/gr/panorama-laganas.html?aid=2438770&checkin=2026-09-12&checkout=2026-09-26&no_rooms=1&group_adults=2&selected_currency=PLN
Grecja,8,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Porto Koukla Beach,3715.23,8.2,237,Brak pralki/pralni w pobranej karcie,False,False,False,False,True,True,True,True,The nearest beach is 350 ft from Porto Koukla Beach.,8.9,https://www.booking.com/hotel/gr/porto-koukla-beach.html?aid=2438770&checkin=2026-09-12&checkout=2026-09-20&no_rooms=1&group_adults=2&selected_currency=PLN
Grecja,11,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Porto Koukla Beach,5108.44,8.2,237,Brak pralki/pralni w pobranej karcie,False,False,False,False,True,True,True,True,The nearest beach is 350 ft from Porto Koukla Beach.,8.9,https://www.booking.com/hotel/gr/porto-koukla-beach.html?aid=2438770&checkin=2026-09-12&checkout=2026-09-23&no_rooms=1&group_adults=2&selected_currency=PLN
Grecja,14,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Porto Koukla Beach,6501.65,8.2,237,Brak pralki/pralni w pobranej karcie,False,False,False,False,True,True,True,True,The nearest beach is 350 ft from Porto Koukla Beach.,8.9,https://www.booking.com/hotel/gr/porto-koukla-beach.html?aid=2438770&checkin=2026-09-12&checkout=2026-09-26&no_rooms=1&group_adults=2&selected_currency=PLN
Grecja,8,C — po kosztach: prywatna łazienka i rozsądne warunki,Dakis Studios,1594.81,9.4,267,Pralnia/usługa prania w obiekcie; pralka w pokoju niepotwierdzona,False,False,True,True,True,False,True,True,The nearest beach is 650 ft from Dakis Studios.,10.0,https://www.booking.com/hotel/gr/dakis-studios.html?aid=2438770&checkin=2026-09-12&checkout=2026-09-20&no_rooms=1&group_adults=2&selected_currency=PLN
Grecja,11,C — po kosztach: prywatna łazienka i rozsądne warunki,Dakis Studios,2192.86,9.4,267,Pralnia/usługa prania w obiekcie; pralka w pokoju niepotwierdzona,False,False,True,True,True,False,True,True,The nearest beach is 650 ft from Dakis Studios.,10.0,https://www.booking.com/hotel/gr/dakis-studios.html?aid=2438770&checkin=2026-09-12&checkout=2026-09-23&no_rooms=1&group_adults=2&selected_currency=PLN
Grecja,14,C — po kosztach: prywatna łazienka i rozsądne warunki,Dakis Studios,2790.92,9.4,267,Pralnia/usługa prania w obiekcie; pralka w pokoju niepotwierdzona,False,False,True,True,True,False,True,True,The nearest beach is 650 ft from Dakis Studios.,10.0,https://www.booking.com/hotel/gr/dakis-studios.html?aid=2438770&checkin=2026-09-12&checkout=2026-09-26&no_rooms=1&group_adults=2&selected_currency=PLN
Grecja,8,C — po kosztach: prywatna łazienka i rozsądne warunki,Aktipis Studios 1,1798.40,9.7,40,Brak pralki/pralni w pobranej karcie,False,False,False,True,True,False,True,True,"The nearest beach is 1,650 ft from Aktipis Studios 1.",10.0,https://www.booking.com/hotel/gr/aktipis-studios-1.html?aid=2438770&checkin=2026-09-12&checkout=2026-09-20&no_rooms=1&group_adults=2&selected_currency=PLN
Grecja,11,C — po kosztach: prywatna łazienka i rozsądne warunki,Aktipis Studios 1,2472.80,9.7,40,Brak pralki/pralni w pobranej karcie,False,False,False,True,True,False,True,True,"The nearest beach is 1,650 ft from Aktipis Studios 1.",10.0,https://www.booking.com/hotel/gr/aktipis-studios-1.html?aid=2438770&checkin=2026-09-12&checkout=2026-09-23&no_rooms=1&group_adults=2&selected_currency=PLN
Grecja,14,C — po kosztach: prywatna łazienka i rozsądne warunki,Aktipis Studios 1,3147.21,9.7,40,Brak pralki/pralni w pobranej karcie,False,False,False,True,True,False,True,True,"The nearest beach is 1,650 ft from Aktipis Studios 1.",10.0,https://www.booking.com/hotel/gr/aktipis-studios-1.html?aid=2438770&checkin=2026-09-12&checkout=2026-09-26&no_rooms=1&group_adults=2&selected_currency=PLN
